Title;Subtitle;Image;Standart Price;Discount Price;Discount;Messaning
Nike Dri-FIT Swoosh Run;Women's Short-Sleeve Running Top (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ab012766-03b6-479f-8196-db3ceec9cc55/dri-fit-swoosh-run-womens-short-sleeve-running-top-plus-size-wWNTgW.png;$42.50;$31.97;25%;Sustainable Materials
Nike Yoga;Men's Hot Yoga Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/f03cba41-e8da-4e39-bfab-edff721fd2e3/yoga-mens-hot-yoga-shorts-5KZ2Jw.png;$70;$41.97;40%;
Jordan College (Howard);Women's Cropped Long-Sleeve T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/3427045f-1362-459d-8085-ca0f4f5c555f/jordanhoward-womens-cropped-long-sleeve-t-shirt-9f7gGW.png;$40;$30.97;23%;
Nike Sportswear Collection Essentials;Oversized Fleece Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/a0e47c20-9553-4d73-893e-7d28fcd7c3e3/sportswear-collection-essentials-oversized-fleece-hoodie-jLCsK6.png;$65;$48.97;25%;Sold Out
Jordan;Little Kids' T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/66f4d8f2-7c23-4727-922d-7582abbd89dd/jordan-little-kids-t-shirt-hcpx5b.png;$20;$11.97;40%;
Jordan Los Angeles;Men's Short-Sleeve T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/35f8b94d-6988-4889-a5dd-b4aa42b48f69/jordan-los-angeles-mens-short-sleeve-t-shirt-gvV55C.png;$35;$29.97;14%;
Nike Life;Men's Unlined Cotton Chino Pants;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/176c60d1-022f-4e4b-b001-5814c24495a9/life-mens-unlined-cotton-chino-pants-2j8TZB.png;$95;$61.97;35%;
Nike Pro 365;"Women's 5"" Shorts (Plus Size)";https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/1961f922-994e-4e13-bb2c-0876ddce9ae7/pro-365-womens-5-shorts-plus-size-RqqRMG.png;$30;$24.97;17%;Sustainable Materials
Jordan;Big Kids' (Girls') Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/73b5559f-2514-47f7-a9a5-0e6ad040124d/jordan-big-kids-girls-shorts-9Jjvjg.png;$30;$16.97;43%;
Jordan;Big Kids' (Boys') Pullover Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/aea3d178-50a4-46ae-96f6-7f0b17392e67/jordan-big-kids-boys-pullover-hoodie-mCHM6m.png;$50;$37.97;24%;
LeBron College (FAMU);Men's T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/a8b38db9-5581-40e2-a033-dc3cabe308b6/lebronfamu-mens-t-shirt-xDxV0H.png;$30;$22.97;23%;
Nike Pro Dri-FIT;Women's Cropped Training Tank;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/eb09bcce-f5e3-42f5-9c63-7596c5b8e8c6/pro-dri-fit-womens-cropped-training-tank-MBd3NF.png;$40;$32.97;18%;Sustainable Materials
Nike Sportswear Essential;Women's Mid-Rise Biker Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/179ae585-7686-4fb3-9e0e-b01f710ff8b6/sportswear-essential-womens-mid-rise-biker-shorts-b9kqcX.png;$35;$20.97;40%;
Nike Sportswear;Big Kids' (Girls') Short-Sleeve Dress (Extended Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/157e8e7f-d80a-4342-86cc-c9d57eb36118/sportswear-big-kids-girls-short-sleeve-dress-extended-size-hk1TMT.png;$40;$27.97;30%;
Nike;Little Kids' Club Camo Fleece Pullover Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/883a68bc-32c1-4d6c-9e84-777abecff042/little-kids-club-camo-fleece-pullover-hoodie-MH4WWd.png;$44;$29.97;32%;
Nike Therma-FIT Set;Baby (12-24M) Set;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/6409e13f-0ebc-4712-b8e5-62a168a67626/therma-fit-set-baby-12-24m-set-XkjCCG.png;$55;$40.97;26%;
Nike Dri-FIT Swoosh Fly Standard Issue;Women's Basketball Pants (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/148ddbde-12a3-46d6-956c-a04734700a13/dri-fit-swoosh-fly-standard-issue-womens-basketball-pants-plus-size-B34xXM.png;$80;$49.97;38%;
Jordan Flight MVP;Men's Woven Pants;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ff65902a-6397-49a0-8ee6-90e55ecb547a/jordan-flight-mvp-mens-woven-pants-PJvHjw.png;$90;$57.97;36%;Sustainable Materials
Nike Sportswear Phoenix Fleece;Women's High-Waisted Joggers;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/f839e3d7-f29a-4bc2-9cb6-9b7ab4d899b8/sportswear-phoenix-fleece-womens-high-waisted-joggers-2Q5spM.png;$70;$59.97;14%;Best Seller
Nike Sportswear;Women's Sports Utility Jacket;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/07b35d90-96f9-45fe-b85d-854c3badfdf7/sportswear-womens-sports-utility-jacket-LqKk17.png;$120;$102.97;14%;Sustainable Materials
Jordan Jumpman Woven Play Shorts;Little Kids' Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2198a86e-b2cf-435b-9941-f52ac06d53cd/jordan-jumpman-woven-play-shorts-little-kids-shorts-Gh8WCF.png;$35;$26.97;23%;
Nike College Yardrunners;Men's T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ac93492e-9de0-4978-bc58-1925167c022f/yardrunners-mens-t-shirt-4QdKz4.png;$30;$24.97;17%;
Nike Therma-FIT Element Run Division;Men's Running Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/77eccef6-dc8f-4eef-b003-83322a1569d2/therma-fit-element-run-division-mens-running-hoodie-HKzCvm.png;$105;$89.97;14%;Sold Out
Nike One;"Women's Mid-Rise 7"" Bike Shorts (Plus Size)";https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/a068bacb-e1e1-4c7e-9ed4-b7aa593a04ab/one-womens-mid-rise-7-bike-shorts-plus-size-9fdWtG.png;$42;$29.97;29%;Sustainable Materials
Nike Element;Men's Dri-FIT Running Crew Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/73aab845-e03d-49d1-8bb9-3c9e31eec6dd/element-mens-dri-fit-running-crew-top-VZNnHP.png;$58;$38.97;33%;Sold Out
Nike Sportswear;Big Kids' (Girls') T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e1b04dfd-7930-4c1f-aa25-074c6d67df90/sportswear-big-kids-girls-t-shirt-JfvCJw.png;$25;$21.97;12%;
Nike Standard Issue;"Men's Dri-FIT 8"" Basketball Shorts";https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/28eea840-c955-4177-aac8-278df0f71b3a/standard-issue-mens-dri-fit-8-basketball-shorts-8pttbB.png;$70;$59.97;14%;
Jordan Lucid Dreams 3-Piece Bodysuit Box Set;Baby Bodysuit Set;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/887216a6-ce0f-49f9-8d2d-32847e116c14/jordan-lucid-dreams-3-piece-bodysuit-box-set-baby-bodysuit-set-GC7FRh.png;$32;$24.97;22%;
Nike Dri-FIT One Luxe;Women's Training Tank;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/41c3da65-427d-4196-b863-f284c0eebdc4/dri-fit-one-luxe-womens-training-tank-PFL56n.png;$55;$26.97;51%;Sustainable Materials
Nike Air;Women's Bomber Jacket (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/bd990308-a6a6-4327-b39c-561afddf43bf/air-womens-bomber-jacket-plus-size-71fCz0.png;$140;$88.97;36%;Sustainable Materials
Nike Epic Luxe;Women's Mid-Rise 7/8-Length Running Leggings (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/65ed3934-8ae2-4333-b334-ff6eb3a81693/epic-luxe-womens-mid-rise-7-8-length-running-leggings-plus-size-p9csrQ.png;$110;$48.97;55%;
Nike Sportswear;Women's Mesh Jacket;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/8c817761-b45f-4c91-9300-405d81117e8d/sportswear-womens-mesh-jacket-Zd34Bd.png;$85;$59.97;29%;
Jordan Flight;Women's Velour Jacket (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/0f0ddae1-a6de-4a7a-b6c4-cb7da2abf354/jordan-flight-womens-velour-jacket-plus-size-0ZSM5Q.png;$130;$71.97;45%;
Nike Sportswear Club Fleece;Big Kids' (Girls') Crew (Extended Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/bb7c99c3-7b85-4e86-9fca-5a8feca90cdd/sportswear-club-fleece-big-kids-girls-crew-extended-size-JCZ29g.png;$35;$26.97;23%;
Nike Trophy;"Big Kids' (Girls') 9"" Bike Shorts";https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/17c6f835-76ee-4874-8d42-8b173016d758/trophy-big-kids-girls-9-bike-shorts-vlPlkH.png;$20;$12.97;35%;
Jordan Sport DNA '85;T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e931329e-d78d-412e-86da-5a85d4744164/jordan-sport-dna-85-t-shirt-ZLs0q3.png;$50;$35.97;28%;
Nike Air;Women's Velour 1/4-Zip Long-Sleeve Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ba13ef0d-2300-486e-a608-fa46d3c8a21e/air-womens-velour-1-4-zip-long-sleeve-top-z08qMx.png;$65;$48.97;25%;
Nike Yoga Luxe;Women's Fleece V-Neck Top (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/3f917700-b907-4055-acc8-c1258e38909a/yoga-luxe-womens-fleece-v-neck-top-plus-size-2Vs1c5.png;$90;$46.97;48%;
Nike Sportswear Everyday Modern;Women's High-Waisted Wide-Leg French Terry Pants;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/dac87a80-fc72-456c-a181-e4e63640b8c6/sportswear-everyday-modern-womens-high-waisted-wide-leg-french-terry-pants-fQwQh5.png;$85;$72.97;14%;
Nike Sportswear Essential;Women's Mid-Rise Swoosh Leggings (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/5d6ba9e9-ae98-42a0-9db5-eda8259375a5/sportswear-essential-womens-mid-rise-swoosh-leggings-plus-size-Bh0bMM.png;$42;$29.97;29%;
Jordan Flight Heritage;Men's Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/920afa61-bd9b-4197-ab90-49991b3c2b57/jordan-flight-heritage-mens-hoodie-Bxgwrs.png;$150;$112.97;25%;
Nike;Men's Soccer T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/c3407dcc-f239-49aa-b8c8-520e3c96cf8e/mens-soccer-t-shirt-V8DF00.png;$35;$24.97;29%;
Nike Dri-FIT Strike;Women's Soccer Drill Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/693cb0c7-1d6c-4b5a-ab06-d3771cb98431/dri-fit-strike-womens-soccer-drill-top-CG0t9V.png;$75;$46.97;37%;
Nike College Dri-FIT (USC);Men's Knit Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/258c679b-ce3b-4d9e-b035-04b8e40eaf77/dri-fit-usc-mens-knit-shorts-s5MdCC.png;$45;$36.97;18%;
Nike Dri-FIT One;Big Kids' (Girls') Leggings;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b2d33bbf-62e8-493c-9d9f-09665e87913e/dri-fit-one-big-kids-girls-leggings-XVd1qT.png;$30;$22.97;23%;
Nike Dri-FIT Tempo;Big Kids' (Girls') Running Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e0a59c2d-757e-4d33-8423-8a21148689e0/dri-fit-tempo-big-kids-girls-running-shorts-Z5d2C4.png;$30;$23.97;20%;Sustainable Materials
Nike Dri-FIT One Luxe;Big Kids' (Girls') Printed Leggings;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/610981f7-c5ff-43c0-8268-0783921dd190/dri-fit-one-luxe-big-kids-girls-printed-leggings-szqKvk.png;$45;$22.97;49%;Sustainable Materials
NFL Minnesota Vikings (Kirk Cousins);Big Kids' (Boys') T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/p3kbbjkeehkgbzatpm2b/minnesota-vikings-kirk-cousins-big-kids-boys-t-shirt-12PMrj.png;$28;$16.97;39%;
Jordan Dri-FIT Sport;Men's Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/53904b72-03ac-41e6-80d6-27a1a46fc8f9/jordan-dri-fit-sport-mens-top-56qzhr.png;$75;$61.97;17%;Sustainable Materials
LeBron;Men's Premium Utility Basketball Jacket;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ae6b5e05-7d52-4421-8623-edf21f50c964/lebron-mens-premium-utility-basketball-jacket-tZX54z.png;$320;$179.97;44%;
Nike Synfill Hooded Jacket;Toddler Jacket;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/417c79ce-8804-4c7c-ad53-3aed3b5ed1f1/synfill-hooded-jacket-toddler-jacket-fF0kJ1.png;$95;$57.97;39%;
Nike Sportswear Club Fleece;Women's Crew-Neck Sweatshirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/c2892899-5681-4301-aa13-09e57e5e1148/sportswear-club-fleece-womens-crew-neck-sweatshirt-CvjGzf.png;$55;$44.97;18%;
Nike Yoga;Women's High-Waisted 7/8 Printed Leggings;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/1e8a4185-8632-4b5d-9ddb-e66520588279/yoga-womens-high-waisted-7-8-printed-leggings-twMp1j.png;$75;$33.97;55%;Sustainable Materials
Nike Sportswear Storm-FIT Windrunner;Men's PRIMALOFT® Jacket;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/fe202d8d-f8db-4de9-89a3-d38fc66b1b74/sportswear-storm-fit-windrunner-mens-primaloft-jacket-5p3NMK.png;$200;$110.97;45%;
Nike Sportswear Club;Women's High-Waisted Leggings;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/d6bf2ae7-9677-4bee-8d50-9708029e6426/sportswear-club-womens-high-waisted-leggings-d4PwnS.png;$45;$38.97;13%;
Nike Dri-FIT Elite Micro;Men's Long Boxer Brief;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2d4f5338-ab8f-4890-9aa9-e36ef286af9b/dri-fit-elite-micro-mens-long-boxer-brief-SXBXdS.png;$30;$22.97;23%;Sustainable Materials
NikeCourt Dri-FIT Heritage;Women's Short-Sleeve Tennis Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/6166c7d9-29e8-443e-a3e9-61372ff04fa0/nikecourt-dri-fit-heritage-womens-short-sleeve-tennis-top-NjVWQ9.png;$35;$24.97;29%;Sustainable Materials
Nike Dri-FIT;Women's Pullover Basketball Hoodie (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/c4974a19-f38d-4ae6-9430-bf58981cd02e/dri-fit-womens-pullover-basketball-hoodie-plus-size-d8Lh4v.png;$85;$57.97;32%;
Nike Dri-FIT Multi+;Big Kids' (Boys') Graphic Training Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/aebf3e58-eb75-49ae-9903-d34df0f6ee6f/dri-fit-multi-big-kids-boys-graphic-training-shorts-TzqwfX.png;$30;$24.97;17%;Sustainable Materials
Nike College Retro (Iowa);Men's Fleece Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/029360c5-ccae-46ae-8665-69364f638d25/retro-iowa-mens-fleece-hoodie-FSF1jB.png;$70;$50.97;27%;
Jordan MJ MVP Crew;Big Kids' Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/69c09470-3771-4c0e-a060-4c109f402d36/jordan-mj-mvp-crew-big-kids-top-bBzqQ0.png;$50;$32.97;34%;
Nike Sportswear Phoenix Fleece;Women's High-Waisted Oversized Sweatpants;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e3c9357b-db21-4da7-9ccb-f11669c257f0/sportswear-phoenix-fleece-womens-high-waisted-oversized-sweatpants-sftDBs.png;$70;$53.97;23%;Best Seller
Nike;"Men's 6"" Premium Basketball Shorts";https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/94287c10-83e9-4033-845c-7871b13034af/mens-6-premium-basketball-shorts-dX7rc4.png;$100;$80.97;19%;
Nike Dri-FIT One;Women's Standard Fit Long-Sleeve Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/08be0b6b-aae8-43c7-aa60-cebfdfc52a1b/dri-fit-one-womens-standard-fit-long-sleeve-top-MxbCh8.png;$45;$33.97;25%;Sustainable Materials
Nike Dri-FIT UV;"Men's 10.5"" Golf Chino Shorts";https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/0c635856-0207-4229-8ef0-a05a82dcf22b/dri-fit-uv-mens-105-golf-chino-shorts-sXlgNP.png;$68;$54.97;19%;
Jordan Essentials;Women's Mid-Rise Bike Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ebcb0726-4a3b-43f2-985f-124060260bea/jordan-essentials-womens-mid-rise-bike-shorts-wMnJbl.png;$50;$47.97;4%;
Nike Air Swoosh 1/2-Zip;Women's Medium-Support 1-Piece Pad Sports Bra;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/814f29e3-c5d2-4835-88a2-0b7fed8e33f0/air-swoosh-1-2-zip-womens-medium-support-1-piece-pad-sports-bra-BGhsJQ.png;$52;$39.97;23%;Sustainable Materials
Nike Sportswear Club;Men's T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ef675264-455f-4ada-a4cf-2d4bc62d52d3/sportswear-club-mens-t-shirt-ShrJfX.png;$30;$25.97;13%;Best Seller
Nike Life;Men's Long-Sleeve Mock-Neck Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/d91ef8b7-22a1-4747-a69f-2368f068053a/life-mens-long-sleeve-mock-neck-shirt-9HsXt0.png;$80;$52.97;34%;
Nike Sportswear Phoenix Fleece;Women's Oversized Long Full-Zip Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b217983c-04f2-4b94-b203-25e306c880db/sportswear-phoenix-fleece-womens-oversized-long-full-zip-hoodie-6zPtFb.png;$90;$81.97;9%;Best Seller
Nike Sportswear Collection Essentials;Women's Long-Sleeve Mock Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ef13f61d-6327-44ad-b64e-03d23de797f6/sportswear-collection-essentials-womens-long-sleeve-mock-top-f3sgl1.png;$35;$29.97;14%;
Nike Trail Magic Hour;Men's Dri-FIT Running Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/665b6806-afcf-4be3-974e-85f8fe311e21/trail-magic-hour-mens-dri-fit-running-hoodie-f1s4ph.png;$80;$68.97;14%;Sustainable Materials
Nike Sportswear AF1 40th Anniversary;Men's Max 90 T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/f7962811-6e3e-4a7f-9d42-ef4d411ec6ea/sportswear-af1-40th-anniversary-mens-max-90-t-shirt-5rNlqw.png;$55;$32.97;40%;
Nike Dri-FIT Elite;Big Kids' (Boys') Printed Basketball Shorts (Extended Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/bb3d3bf3-e5a7-43e4-939e-6b0f06267fb2/dri-fit-elite-big-kids-boys-printed-basketball-shorts-extended-size-MdhxxF.png;$35;$26.97;23%;
Jordan MJ Zion Crossover Hoodie;Big Kids' Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/3d84ae3e-38a7-4bfa-9e0c-affeb8f02853/jordan-mj-zion-crossover-hoodie-big-kids-hoodie-B9KVDT.png;$68;$54.97;19%;
Los Angeles Lakers Icon Edition 2022/23;Nike Dri-FIT NBA Swingman Jersey;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/8759c9ab-9396-44ed-97ba-86b01561827d/los-angeles-lakers-icon-edition-2022-23-dri-fit-nba-swingman-jersey-WGBhtS.png;$120;$72.97;39%;Sustainable Materials
Jordan Flight MVP Fleece Shorts;Big Kids' Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/4185e1e3-f9b9-4e8c-8448-cbb37b85d900/jordan-flight-mvp-fleece-shorts-big-kids-shorts-q9nlvb.png;$40;$30.97;23%;
Nike College Max 90 (Ohio State);Men's Long-Sleeve T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/8939f2d6-f4ab-4f89-9968-394278783049/max-90-ohio-state-mens-long-sleeve-t-shirt-W7R4G3.png;$45;$26.97;40%;
Nike Dri-FIT Attack;"Women's Mid-Rise 5"" Unlined Shorts (Plus Size)";https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/efbb9def-490a-4b4f-a5ff-a8f4bb78112e/dri-fit-attack-womens-mid-rise-5-unlined-shorts-plus-size-mSvlFw.png;$30;$24.97;17%;Sustainable Materials
Nike Solo Swoosh;Men's Fleece Pants;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/64fe31b6-3517-4b9f-a83c-ddd664e19e64/solo-swoosh-mens-fleece-pants-90h6N2.png;$90;$61.97;31%;
Nike Essential;Women's Cheeky Bottom;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/bd717f92-cde1-4ab7-9468-52d1d5b7d4a5/essential-womens-cheeky-bottom-tk8M04.png;$40;$32.97;18%;
Penn State;Men's Nike College Joggers;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/9a59406c-21ea-41f4-a61e-f6cf0edc7b83/penn-state-mensjoggers-jLB2jZ.png;$62;$48.97;21%;
Nike Dri-FIT;Men's Basketball T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b64bb64d-695a-4a86-84cb-4ae5c301387d/dri-fit-mens-basketball-t-shirt-ZFZvB9.png;$35;$29.97;14%;
Nike Therma;Men's Therma-FIT Hooded Fitness Pullover;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/31dcb999-0471-4670-b128-e606ea0fc7e4/therma-mens-therma-fit-hooded-fitness-pullover-X9fVm2.png;$65;$55.97;14%;Best Seller
Nike Club Skirt;Women's Regular Skirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/d8122cbf-ea42-4210-9f88-984c22dee3d7/club-skirt-womens-regular-skirt-FFwh9W.png;$75;$63.97;15%;Sustainable Materials
Nike Sportswear Therma-FIT Repel;Women's Synthetic-Fill Hooded Parka;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/3cf4ea08-17b2-4446-b6ae-f1c93b28e015/sportswear-therma-fit-repel-womens-synthetic-fill-hooded-parka-r3kxGB.png;$155;$139.97;10%;Sustainable Materials
Nike Air;Women's Fleece Crew Sweatshirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e881b7cd-a89f-4115-bc5f-ee74911d23e7/air-womens-fleece-crew-sweatshirt-rMSpLl.png;$75;$52.97;29%;
Nike Victory Luxe;Women's Swim Leggings;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ce6fd741-32e0-44e4-8a47-ad6f4f015d7a/victory-luxe-womens-swim-leggings-gwwnSz.png;$130;$97.97;25%;
Nike Pro Dri-FIT;Men's Long Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/fa851557-4c83-45d3-ad84-a0e0a25e4fd2/pro-dri-fit-mens-long-shorts-KpS0nf.png;$25;$20.97;16%;Sustainable Materials
Nike Speckled Fleece Pants;Little Kids' Pants;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/af3753fb-6c96-4d67-8656-be7f3f4acf0f/speckled-fleece-pants-little-kids-pants-fTrp8m.png;$48;$28.97;40%;
Nike Dri-FIT Swoosh Run;Women's 1/4-Zip Running Midlayer (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/a38e9cf1-d9af-4abf-b633-c73753f0177d/dri-fit-swoosh-run-womens-1-4-zip-running-midlayer-plus-size-0jDfX6.png;$60;$39.97;33%;
Nike Therma-FIT Essential;Women's Running Pants;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/49e1a17c-3e30-4794-b6ba-729a31da0f0f/therma-fit-essential-womens-running-pants-dv83Vl.png;$85;$72.97;14%;
Nike College Retro (Florida);Men's Fleece Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/20f324c2-f219-4710-b9c1-f7437a510315/retro-florida-mens-fleece-hoodie-5dZrgZ.png;$70;$40.97;41%;
